Date,High,Low,Open,Close,Volume,Adj Close,Name
1970-01-02,6.890625,6.84375,6.8515625,6.8515625,72000.0,1.4961642026901245,MMM
1970-01-05,6.8984375,6.859375,6.859375,6.890625,446400.0,1.5046937465667725,MMM
1970-01-06,6.9609375,6.8828125,6.890625,6.9609375,176000.0,1.5200482606887817,MMM
1970-01-07,7.015625,6.9453125,6.9609375,7.0,164800.0,1.5285786390304565,MMM
1970-01-08,7.109375,6.984375,7.0,7.09375,304000.0,1.5490498542785645,MMM
1970-01-09,7.1171875,7.0390625,7.09375,7.078125,139200.0,1.5456386804580688,MMM
1970-01-12,7.0859375,7.03125,7.078125,7.0859375,118400.0,1.5473439693450928,MMM
1970-01-13,7.125,7.0625,7.0859375,7.0625,262400.0,1.5422271490097046,MMM
1970-01-14,7.171875,7.0703125,7.0703125,7.140625,377600.0,1.5592867136001587,MMM
1970-01-15,7.109375,7.0,7.109375,7.0,169600.0,1.5285786390304565,MMM
1970-01-16,7.046875,6.828125,7.0,6.953125,289600.0,1.5183407068252563,MMM
1970-01-19,6.875,6.78125,6.875,6.8125,179200.0,1.487634539604187,MMM
1970-01-20,6.8671875,6.78125,6.8125,6.8671875,172800.0,1.4995758533477783,MMM
1970-01-21,6.8671875,6.8046875,6.8671875,6.8515625,272000.0,1.4961642026901245,MMM
1970-01-22,6.90625,6.8359375,6.8515625,6.890625,318400.0,1.5046937465667725,MMM
1970-01-23,6.9140625,6.8203125,6.890625,6.8203125,176000.0,1.48934006690979,MMM
1970-01-26,6.8671875,6.75,6.8203125,6.7890625,278400.0,1.4825159311294556,MMM
1970-01-27,6.796875,6.578125,6.7890625,6.578125,217600.0,1.4364537000656128,MMM
1970-01-28,6.640625,6.53125,6.578125,6.5390625,344000.0,1.4279236793518066,MMM
1970-01-29,6.53125,6.4375,6.53125,6.4375,296000.0,1.4057457447052002,MMM
1970-01-30,6.4375,6.2265625,6.4375,6.2734375,430400.0,1.3699196577072144,MMM
1970-02-02,6.28125,6.2265625,6.2734375,6.2734375,340800.0,1.3699196577072144,MMM
1970-02-03,6.46875,6.2734375,6.2734375,6.4375,692800.0,1.4057457447052002,MMM
1970-02-04,6.4375,6.265625,6.4375,6.3046875,392000.0,1.3767435550689697,MMM
1970-02-05,6.3046875,6.25,6.3046875,6.28125,292800.0,1.371626853942871,MMM
1970-02-06,6.3046875,6.25,6.28125,6.265625,313600.0,1.3682138919830322,MMM
1970-02-09,6.3671875,6.2734375,6.2734375,6.328125,283200.0,1.3818626403808594,MMM
1970-02-10,6.359375,6.296875,6.328125,6.3515625,267200.0,1.3869802951812744,MMM
1970-02-11,6.3828125,6.328125,6.3515625,6.3359375,392000.0,1.3835686445236206,MMM
1970-02-12,6.453125,6.3828125,6.3828125,6.453125,217600.0,1.4091579914093018,MMM
1970-02-13,6.4921875,6.4296875,6.453125,6.4765625,148800.0,1.4142762422561646,MMM
1970-02-16,6.609375,6.5,6.5,6.609375,142400.0,1.4432779550552368,MMM
1970-02-17,6.7578125,6.640625,6.640625,6.6953125,158400.0,1.4620444774627686,MMM
1970-02-18,6.8671875,6.71875,6.71875,6.796875,683200.0,1.48422110080719,MMM
1970-02-19,6.84375,6.765625,6.796875,6.796875,272000.0,1.48422110080719,MMM
1970-02-20,6.859375,6.734375,6.796875,6.75,584000.0,1.473985195159912,MMM
1970-02-24,6.75,6.6953125,6.75,6.6953125,193600.0,1.4620444774627686,MMM
1970-02-25,6.859375,6.6953125,6.6953125,6.859375,299200.0,1.4978708028793335,MMM
1970-02-26,6.859375,6.765625,6.859375,6.8359375,270400.0,1.4927513599395752,MMM
1970-02-27,6.8515625,6.765625,6.8359375,6.8125,152000.0,1.487634539604187,MMM
1970-03-02,6.859375,6.796875,6.8125,6.796875,112000.0,1.48422110080719,MMM
1970-03-03,6.8046875,6.703125,6.796875,6.734375,128000.0,1.4705734252929688,MMM
1970-03-04,6.8125,6.71875,6.734375,6.7890625,331200.0,1.4825159311294556,MMM
1970-03-05,6.78125,6.6640625,6.78125,6.6875,168000.0,1.460339069366455,MMM
1970-03-06,6.703125,6.625,6.6875,6.65625,172800.0,1.4535149335861206,MMM
1970-03-09,6.671875,6.578125,6.65625,6.6015625,120000.0,1.4415723085403442,MMM
1970-03-10,6.6484375,6.53125,6.6015625,6.6484375,444800.0,1.4518080949783325,MMM
1970-03-11,6.6875,6.609375,6.6484375,6.640625,201600.0,1.4501019716262817,MMM
1970-03-12,6.65625,6.59375,6.640625,6.625,80000.0,1.4466902017593384,MMM
1970-03-13,6.6484375,6.5390625,6.625,6.625,155200.0,1.4466902017593384,MMM
1970-03-16,6.53125,6.375,6.53125,6.390625,388800.0,1.3955097198486328,MMM
1970-03-17,6.5234375,6.390625,6.390625,6.4375,228800.0,1.4057457447052002,MMM
1970-03-18,6.46875,6.3984375,6.4375,6.421875,236800.0,1.4023330211639404,MMM
1970-03-19,6.4609375,6.3984375,6.421875,6.4453125,126400.0,1.407453179359436,MMM
1970-03-20,6.4375,6.328125,6.4375,6.375,251200.0,1.3920977115631104,MMM
1970-03-23,6.390625,6.265625,6.375,6.28125,393600.0,1.371626853942871,MMM
1970-03-24,6.3671875,6.3125,6.3125,6.3359375,204800.0,1.3835686445236206,MMM
1970-03-25,6.5546875,6.375,6.375,6.4765625,436800.0,1.4142762422561646,MMM
1970-03-26,6.546875,6.4375,6.4765625,6.4609375,254400.0,1.4108638763427734,MMM
1970-03-30,6.5,6.4140625,6.4609375,6.5,198400.0,1.4193936586380005,MMM
1970-03-31,6.578125,6.46875,6.5,6.53125,224000.0,1.426218032836914,MMM
1970-04-01,6.6796875,6.5625,6.5625,6.6328125,241600.0,1.4483954906463623,MMM
1970-04-02,6.6796875,6.6328125,6.6328125,6.6640625,86400.0,1.4552193880081177,MMM
1970-04-03,6.6640625,6.625,6.6640625,6.6484375,121600.0,1.4518080949783325,MMM
1970-04-06,6.625,6.5078125,6.625,6.515625,136000.0,1.4228066205978394,MMM
1970-04-07,6.546875,6.4296875,6.515625,6.515625,681600.0,1.4228066205978394,MMM
1970-04-08,6.515625,6.4375,6.515625,6.453125,148800.0,1.4091579914093018,MMM
1970-04-09,6.5,6.4375,6.453125,6.4765625,225600.0,1.4142762422561646,MMM
1970-04-10,6.5,6.4296875,6.4765625,6.46875,171200.0,1.4125698804855347,MMM
1970-04-13,6.46875,6.3828125,6.46875,6.421875,131200.0,1.4023330211639404,MMM
1970-04-14,6.40625,6.34375,6.40625,6.3828125,160000.0,1.3938043117523193,MMM
1970-04-15,6.4375,6.296875,6.3828125,6.3125,363200.0,1.378449559211731,MMM
1970-04-16,6.359375,6.2890625,6.3125,6.296875,324800.0,1.3750375509262085,MMM
1970-04-17,6.296875,6.1875,6.296875,6.1875,363200.0,1.3511532545089722,MMM
1970-04-20,6.21875,6.171875,6.1875,6.1875,267200.0,1.3511532545089722,MMM
1970-04-21,6.34375,6.1484375,6.1875,6.15625,472000.0,1.3443301916122437,MMM
1970-04-22,6.140625,6.03125,6.140625,6.03125,481600.0,1.3170337677001953,MMM
1970-04-23,6.0078125,5.9140625,6.0078125,5.953125,524800.0,1.2999740839004517,MMM
1970-04-24,6.0234375,5.8984375,5.953125,6.0,435200.0,1.3102092742919922,MMM
1970-04-27,5.9921875,5.9296875,5.9921875,5.9375,257600.0,1.2965621948242188,MMM
1970-04-28,6.0234375,5.890625,5.9375,5.8984375,326400.0,1.2880315780639648,MMM
1970-04-29,5.9296875,5.8125,5.8984375,5.9296875,448000.0,1.2948553562164307,MMM
1970-04-30,5.9375,5.78125,5.9296875,5.859375,683200.0,1.2795028686523438,MMM
1970-05-01,5.9140625,5.828125,5.859375,5.875,260800.0,1.2829132080078125,MMM
