Date,High,Low,Open,Close,Volume,Adj Close,Name
1980-03-17,1.2803179025650024,1.2086200714111328,0.0,1.2086200714111328,235500.0,0.1632331758737564,LEN
1980-03-18,1.2598328590393066,1.188135027885437,0.0,1.2393476963043213,165900.0,0.16738314926624298,LEN
1980-03-19,1.249590277671814,1.2291052341461182,0.0,1.2291052341461182,42700.0,0.1659998744726181,LEN
1980-03-20,1.249590277671814,1.2291052341461182,0.0,1.2291052341461182,24400.0,0.1659998744726181,LEN
1980-03-21,1.2905604839324951,1.2291052341461182,0.0,1.2291052341461182,97600.0,0.1659998744726181,LEN
1980-03-24,1.2393476963043213,1.1778924465179443,0.0,1.1778924465179443,153700.0,0.15908315777778625,LEN
1980-03-25,1.2598328590393066,1.1778924465179443,0.0,1.2188626527786255,117100.0,0.16461655497550964,LEN
1980-03-26,1.3827433586120605,1.2291052341461182,0.0,1.3008030652999878,147600.0,0.17568320035934448,LEN
1980-03-27,1.2803179025650024,1.1574074029922485,0.0,1.188135027885437,202500.0,0.1604665070772171,LEN
1980-03-28,1.2905604839324951,1.249590277671814,0.0,1.2905604839324951,162300.0,0.17429986596107483,LEN
1980-03-31,1.3008030652999878,1.2905604839324951,0.0,1.3008030652999878,90300.0,0.17568320035934448,LEN
1980-04-01,1.3008030652999878,1.2905604839324951,0.0,1.3008030652999878,73200.0,0.17568320035934448,LEN
1980-04-02,1.3417731523513794,1.3008030652999878,0.0,1.3315306901931763,95100.0,0.17983321845531464,LEN
1980-04-03,1.3315306901931763,1.311045527458191,0.0,1.3315306901931763,19500.0,0.17983321845531464,LEN
1980-04-07,1.352015733718872,1.3315306901931763,0.0,1.3315306901931763,103700.0,0.17983321845531464,LEN
1980-04-08,1.352015733718872,1.3315306901931763,0.0,1.3417731523513794,91500.0,0.1812165379524231,LEN
1980-04-09,1.4339560270309448,1.3622583150863647,0.0,1.413470983505249,84200.0,0.19089974462985992,LEN
1980-04-10,1.4954113960266113,1.4339560270309448,0.0,1.4544411897659302,157400.0,0.1964331716299057,LEN
1980-04-11,1.4544411897659302,1.4237135648727417,0.0,1.4237135648727417,26800.0,0.19228312373161316,LEN
1980-04-14,1.413470983505249,1.3827433586120605,0.0,1.3929859399795532,73200.0,0.18813319504261017,LEN
1980-04-15,1.3929859399795532,1.3622583150863647,0.0,1.3622583150863647,150100.0,0.18398314714431763,LEN
1980-04-16,1.3929859399795532,1.352015733718872,0.0,1.352015733718872,118300.0,0.18259993195533752,LEN
1980-04-17,1.3929859399795532,1.352015733718872,0.0,1.3929859399795532,89000.0,0.18813319504261017,LEN
1980-04-18,1.4339560270309448,1.3929859399795532,0.0,1.3929859399795532,54900.0,0.18813319504261017,LEN
1980-04-21,1.3929859399795532,1.352015733718872,0.0,1.352015733718872,40200.0,0.18259993195533752,LEN
1980-04-22,1.4954113960266113,1.3622583150863647,0.0,1.4954113960266113,130500.0,0.20196640491485596,LEN
1980-04-23,1.5978367328643799,1.536381483078003,0.0,1.536381483078003,165900.0,0.20749987661838531,LEN
1980-04-24,1.5671091079711914,1.536381483078003,0.0,1.5671091079711914,62200.0,0.21164989471435547,LEN
1980-04-25,1.536381483078003,1.5056538581848145,0.0,1.5158964395523071,62200.0,0.20473311841487885,LEN
1980-04-28,1.577351689338684,1.5158964395523071,0.0,1.5261390209197998,118300.0,0.20611655712127686,LEN
1980-04-29,1.5875942707061768,1.536381483078003,0.0,1.5568666458129883,108600.0,0.21026663482189178,LEN
1980-04-30,1.5671091079711914,1.5261390209197998,0.0,1.5466240644454956,78100.0,0.2088831216096878,LEN
1980-05-01,1.5671091079711914,1.5466240644454956,0.0,1.5568666458129883,70700.0,0.21026663482189178,LEN
1980-05-02,1.5671091079711914,1.5261390209197998,0.0,1.5261390209197998,75600.0,0.20611655712127686,LEN
1980-05-05,1.5568666458129883,1.4954113960266113,0.0,1.5158964395523071,135400.0,0.20473311841487885,LEN
1980-05-06,1.5056538581848145,1.474926233291626,0.0,1.5056538581848145,102500.0,0.20334993302822113,LEN
1980-05-07,1.6592919826507568,1.5158964395523071,0.0,1.638806939125061,429500.0,0.22133328020572662,LEN
1980-05-08,1.7309898138046265,1.6592919826507568,0.0,1.6900196075439453,473500.0,0.22824975848197937,LEN
1980-05-09,1.7105047702789307,1.6592919826507568,0.0,1.6592919826507568,169600.0,0.22409969568252563,LEN
1980-05-12,1.6797771453857422,1.6080793142318726,0.0,1.6592919826507568,147600.0,0.22409969568252563,LEN
1980-05-13,1.761717438697815,1.6797771453857422,0.0,1.7207473516464233,272100.0,0.23239988088607788,LEN
1980-05-14,1.7822026014328003,1.7309898138046265,0.0,1.761717438697815,235500.0,0.23793305456638336,LEN
1980-05-15,1.823172688484192,1.761717438697815,0.0,1.802687644958496,401500.0,0.24346642196178436,LEN
1980-05-16,1.823172688484192,1.7719600200653076,0.0,1.8129302263259888,307500.0,0.24484987556934357,LEN
1980-05-19,1.802687644958496,1.7719600200653076,0.0,1.7719600200653076,115900.0,0.2393164038658142,LEN
1980-05-20,1.7822026014328003,1.6592919826507568,0.0,1.7105047702789307,142700.0,0.23101651668548584,LEN
1980-05-21,1.700262188911438,1.6592919826507568,0.0,1.6797771453857422,114700.0,0.2268664836883545,LEN
1980-05-22,1.802687644958496,1.700262188911438,0.0,1.761717438697815,401500.0,0.23793305456638336,LEN
1980-05-23,1.823172688484192,1.7719600200653076,0.0,1.7924450635910034,167100.0,0.2420831322669983,LEN
